stack_height,top_etd_gap_days,same_vessel,same_port,weight_ok,weight_rank_inc,weight_rank_top,block_occ,days_until_dep,unsafe_count,intra_vessel_rank,unsafe_rank_count,rank_gap_to_top,unsafe_x_height,min_height_pct,hours_until_load,same_group_in_stack,initial_below_count,reshuffles
3,-10.5414,0,0,1,3,2,0.6296,0.3995,2,6,0,-10,6,0.3159,0.03,0,1,0
2,0.0,1,0,1,3,1,0.6144,0.9773,0,0,0,-8,0,0.3186,4.98,0,0,2
2,12.0956,0,0,1,3,1,0.5411,1.1378,0,0,0,0,0,0.4084,8.83,0,0,2
2,-12.3081,0,1,1,3,3,0.6069,6.1284,2,0,0,-3,4,0.0005,131.42,0,1,1
3,5.2224,0,1,1,3,1,0.7058,0.7776,0,0,0,-5,0,0.7484,7.44,0,0,1
2,7.7823,0,0,1,3,2,0.5756,1.0192,0,0,0,-4,0,0.3369,5.98,0,0,3
2,-1.437,0,0,1,3,3,0.5944,0.9808,2,0,0,-6,4,0.0485,7.87,0,1,0
2,2.2301,0,1,1,3,3,0.5454,0.9488,0,0,0,-3,0,0.3068,4.29,0,0,2
3,-11.6867,0,0,1,3,2,0.7989,6.6358,3,3,1,2,9,0.3081,149.29,0,2,0
3,1.9424,0,0,1,3,2,0.775,5.2303,1,0,0,-10,3,0.5617,109.86,0,0,0
3,-1.437,0,1,1,3,1,0.7617,5.5711,3,0,0,-5,9,0.5591,118.04,0,1,1
2,-12.333,0,0,1,3,2,0.7056,1.0523,2,0,0,-4,4,0.095,9.59,0,0,0
3,0.0,1,1,1,3,2,0.7708,0.8173,2,0,0,-1,6,0.5089,3.95,0,1,0
2,8.4503,0,0,1,3,3,0.5907,0.8742,0,0,0,-12,0,0.2825,2.5,0,0,1
2,-0.7943,0,0,1,3,1,0.5736,0.9235,2,0,0,-2,4,0.0104,6.5,0,0,0
2,19.4691,0,0,1,3,1,0.5556,0.9294,0,0,0,-5,0,0.3002,3.83,0,0,1
3,-4.945,0,0,0,1,3,0.8,5.1688,1,2,0,-1,3,0.3065,115.25,0,0,0
2,-12.3081,0,1,1,3,2,0.612,6.3988,2,0,0,-4,4,0.0052,137.9,0,2,1
2,2.8324,0,0,1,2,2,0.6192,0.7501,0,7,0,6,0,0.4992,8.24,0,0,1
2,1.5152,0,1,1,3,2,0.6954,1.0616,0,0,0,-7,0,0.1007,9.81,0,0,0
3,-11.3436,0,0,1,3,2,0.7324,6.7311,3,0,0,-13,9,0.4455,145.88,0,1,0
2,17.0829,0,0,1,2,1,0.545,0.8341,0,4,0,-1,0,0.547,10.25,0,0,1
2,-0.7943,0,0,1,3,1,0.5944,1.0438,1,0,0,-14,2,0.0903,9.38,0,0,0
2,-0.6022,0,0,1,3,2,0.6122,0.9793,1,0,0,-7,2,0.3197,5.03,0,0,1
2,-12.3081,0,0,1,3,1,0.6069,3.4396,2,0,0,-8,4,0.0005,66.88,0,1,0
2,3.7816,0,0,1,3,1,0.59,1.0043,0,0,0,-2,0,0.3305,5.62,0,0,2
2,-11.032,0,0,1,2,2,0.7019,1.0556,2,1,0,0,4,0.0971,9.67,0,0,0
2,-9.5649,0,0,1,2,1,0.5222,13.3518,2,1,0,-7,4,0.134,240.0,0,2,2
2,2.2053,0,0,1,2,2,0.5578,1.1235,0,1,0,-6,0,0.4003,8.49,0,0,1
3,-13.8065,0,0,0,1,2,0.7583,6.1074,3,8,1,-5,9,0.5664,137.54,0,1,1
3,-1.437,0,0,1,2,1,0.7733,0.8153,2,1,0,-1,6,0.5078,3.9,0,0,0
3,-11.9783,0,0,1,2,2,0.7244,0.7902,3,1,0,-9,9,0.4916,3.3,0,1,0
3,0.0,1,0,1,2,2,0.7658,0.8792,2,1,0,-12,6,0.5511,5.43,0,0,0
2,3.5063,0,0,0,2,3,0.61,1.176,0,1,0,-2,0,0.4336,9.75,0,0,2
1,21.9098,0,0,1,2,1,0.475,1.5196,0,1,0,1,0,0.0392,17.99,0,0,1
2,-10.7567,0,0,1,2,2,0.6444,6.3813,2,1,0,0,4,0.0073,137.48,0,0,0
2,13.1013,0,0,1,2,1,0.5422,1.0461,0,1,0,-1,0,0.353,6.63,0,0,2
2,16.0535,0,0,1,2,2,0.6383,1.137,1,1,0,-3,2,0.4084,8.81,0,1,1
3,-11.032,0,0,1,2,2,0.7508,0.893,2,1,0,-15,6,0.5605,5.76,0,0,0
2,15.1658,0,0,1,2,1,0.6222,1.0746,0,1,0,1,0,0.3702,7.31,0,0,3
2,-13.7034,0,0,1,2,2,0.5889,0.9836,1,1,0,0,2,0.0506,7.94,0,1,0
2,-15.1405,0,0,1,2,2,0.5519,14.4443,1,1,0,-3,2,0.2654,240.0,0,1,0
2,0.0,1,1,1,2,1,0.5478,1.1313,0,1,0,-1,0,0.4052,8.67,0,0,0
2,-8.128,0,0,1,3,2,0.6069,0.7072,1,3,0,-4,2,0.0005,7.42,0,0,0
2,18.7369,0,0,0,2,3,0.6311,0.9609,0,1,0,-5,0,0.3111,4.58,0,0,1
2,7.7823,0,0,1,2,1,0.5922,1.0985,0,1,0,-4,0,0.3842,7.89,0,0,2
2,2.2053,0,0,1,2,1,0.5722,0.9055,0,1,0,-7,0,0.2916,3.26,0,0,1
2,-1.437,0,0,1,2,2,0.6093,1.0318,1,1,0,-6,2,0.0819,9.1,0,0,0
2,-12.333,0,0,1,2,2,0.6178,13.4754,1,1,0,-6,2,0.2894,240.0,0,0,1
3,1.5152,0,0,1,2,2,0.7925,0.7969,1,1,1,0,3,0.4963,3.46,0,1,0
2,-0.7943,0,0,1,2,1,0.6083,8.2566,1,1,0,-10,2,0.0834,182.49,0,1,0
3,-6.088,0,0,1,2,2,0.7644,6.8011,2,1,0,-3,6,0.4827,147.56,0,0,0
2,-11.9783,0,0,1,2,2,0.7244,1.0858,2,1,0,-9,4,0.1211,10.39,0,1,0
2,-0.7943,0,0,1,2,1,0.5556,1.0026,2,1,0,-13,4,0.0632,8.39,0,1,0
1,3.1947,0,0,0,2,3,0.4764,1.519,0,1,0,-2,0,0.0387,17.98,0,0,2
3,-11.5138,0,0,0,1,3,0.675,1.1676,4,11,4,5,12,0.397,10.89,0,3,0
2,-6.7559,0,0,1,2,1,0.5444,0.9731,2,1,0,-1,4,0.0433,7.69,0,0,0
2,0.0,1,0,0,2,3,0.5597,0.9637,1,1,1,-8,2,0.0376,7.46,0,1,0
2,12.4668,0,0,1,2,1,0.5653,0.9975,1,1,0,1,2,0.0595,8.27,0,1,0
3,-4.651,0,0,1,1,1,0.6546,0.5427,3,2,0,-12,9,0.4085,3.47,0,1,0
2,20.1852,0,0,1,2,1,0.5533,1.1261,0,1,0,1,0,0.4025,8.55,0,0,2
3,-9.0033,0,0,1,3,1,0.8,1.0248,3,6,1,-5,9,0.3133,7.47,0,2,0
2,-1.437,0,0,1,2,2,0.5963,1.0426,1,1,0,0,2,0.0892,9.35,0,0,0
3,-6.088,0,0,1,2,1,0.712,10.5138,3,1,1,-4,9,0.371,236.66,0,1,0
2,-0.6022,0,0,1,2,1,0.6133,1.0816,1,1,0,-4,2,0.3745,7.48,0,0,2
3,-11.9783,0,0,0,2,3,0.7642,3.5616,3,1,0,-2,9,0.5643,69.81,0,1,1
2,-0.7943,0,0,1,2,2,0.5986,10.9587,2,1,0,0,4,0.0089,240.0,0,1,1
3,-8.7706,0,0,1,1,1,0.688,1.1564,3,5,3,3,9,0.3896,10.63,0,1,0
3,-1.437,0,0,1,2,2,0.7483,7.402,3,1,0,-6,9,0.5618,161.98,0,1,1
2,-6.088,0,0,0,1,2,0.7089,1.0815,2,2,1,-14,4,0.118,10.29,0,0,1
3,3.5081,0,0,0,1,3,0.7989,1.815,2,2,0,2,6,0.3133,27.89,0,1,0
2,-11.032,0,0,0,1,2,0.7044,1.0845,2,2,0,-8,4,0.12,10.36,0,0,0
3,-11.3436,0,0,1,1,1,0.7444,2.3259,2,2,1,-3,6,0.5058,40.15,0,1,0
3,-11.032,0,0,0,1,2,0.7775,0.8686,3,2,1,-14,9,0.5438,5.18,0,2,0
2,-1.437,0,1,0,1,3,0.5569,1.002,1,2,0,-1,2,0.0626,8.38,0,0,0
3,-12.3081,0,0,0,1,3,0.79,10.6904,3,2,1,-4,9,0.4703,240.0,0,2,1
3,4.6687,0,0,1,2,2,0.8017,0.7719,1,4,0,-3,3,0.3944,8.58,0,1,1
2,2.56,0,0,0,1,2,0.6175,1.1674,0,2,0,-2,0,0.4288,9.54,0,0,2
3,-6.7559,0,0,1,1,1,0.7583,6.086,3,2,2,-6,9,0.5492,130.4,0,1,0
1,22.2348,0,0,0,1,3,0.4978,1.7126,0,2,0,-10,0,0.1323,22.63,0,0,1
2,-1.9424,0,0,0,1,2,0.5569,2.9079,2,8,1,-5,4,0.0386,61.46,0,0,0
2,8.8471,0,0,1,1,1,0.5744,1.021,0,2,1,2,0,0.3375,6.03,0,0,2
2,-15.1405,0,0,0,1,2,0.5954,1.0433,2,2,0,-2,4,0.0898,9.37,0,2,0
2,-13.7844,0,0,1,2,2,0.7067,8.2856,3,13,3,9,6,0.0162,186.89,0,0,0
2,-0.7943,0,0,1,2,2,0.5972,1.0416,0,4,0,-9,0,0.0887,9.33,0,0,0
2,0.0,1,0,0,1,2,0.5417,0.9745,0,2,0,-5,0,0.0444,7.72,0,0,0
3,-6.088,0,0,0,1,2,0.7875,3.22,3,2,0,-11,9,0.5565,61.61,0,1,1
2,4.9734,0,0,0,1,2,0.6367,0.9333,0,2,0,-8,0,0.3015,3.92,0,0,1
2,1.9424,0,0,0,1,3,0.6019,1.0377,1,2,0,-7,2,0.0861,9.24,0,1,0
3,4.3024,0,1,0,1,3,0.613,1.0569,0,14,0,8,0,0.3253,8.24,0,0,0
2,-9.0526,1,0,1,2,2,0.5958,0.9474,2,16,2,9,4,0.011,10.0,0,1,1
2,1.5152,0,0,0,1,3,0.5944,0.944,2,2,1,2,4,0.0245,6.99,0,1,0
2,-0.6022,0,0,0,1,2,0.6022,1.0901,1,2,1,1,2,0.3794,7.68,0,0,0
3,-10.7567,0,0,0,1,2,0.7808,4.578,3,2,2,1,9,0.5717,94.2,0,1,0
2,-0.7943,0,0,1,3,1,0.7037,1.054,3,12,3,10,6,0.096,9.63,0,1,0
3,0.0,1,0,1,3,3,0.7344,0.7833,1,12,2,3,3,0.487,3.13,0,0,0
2,2.4629,0,0,1,3,2,0.5722,0.9936,1,12,0,11,2,0.0569,8.18,0,0,0
2,2.56,0,0,1,3,1,0.5444,0.9495,0,12,0,10,0,0.3074,4.31,0,0,2
2,0.8348,0,0,1,3,2,0.5578,1.0347,0,12,0,11,0,0.3455,6.35,0,0,3
1,13.1013,0,0,1,2,2,0.5306,0.9418,0,13,0,9,0,0.0005,4.13,0,0,2
2,-6.088,0,0,1,2,2,0.7367,4.2908,1,13,1,12,2,0.0026,87.31,0,0,0
3,4.1986,0,0,1,2,2,0.765,0.8229,1,13,1,0,3,0.5125,4.08,0,1,0
2,3.7816,0,0,1,2,2,0.5644,1.0297,0,13,0,9,0,0.3423,6.24,0,0,2
2,-0.6022,0,0,1,2,2,0.6267,0.9668,1,13,1,3,2,0.3133,4.72,0,0,1
2,21.5677,0,0,1,2,2,0.5611,1.0327,0,13,0,9,0,0.3439,6.31,0,0,1
2,16.4807,0,0,1,2,2,0.6325,1.1539,0,13,0,3,0,0.4191,9.22,0,0,1
1,-0.7943,0,0,1,2,1,0.5542,1.2383,1,13,1,11,1,0.0016,14.05,0,0,0
2,4.9734,0,0,1,2,1,0.6367,0.8827,0,13,0,2,0,0.2852,2.71,0,0,2
2,-12.333,0,0,1,2,1,0.5931,0.9449,1,13,2,5,2,0.0251,7.01,0,0,0
2,4.1986,0,0,1,2,2,0.5608,15.831,0,13,0,6,0,0.4653,240.0,0,0,1
2,7.0294,0,0,1,2,1,0.5907,12.2034,1,13,1,5,2,0.0522,240.0,0,1,2
3,-11.032,0,0,1,2,2,0.7567,2.4041,4,13,3,-3,12,0.5377,42.03,0,3,0
3,-11.3436,0,0,1,2,2,0.7625,3.5041,3,13,3,12,9,0.5664,68.43,0,1,2
2,0.8348,0,0,1,2,2,0.55,1.1293,0,13,0,12,0,0.4041,8.63,0,0,1
2,0.0,1,0,1,2,1,0.6042,3.5207,1,13,2,11,2,0.001,68.83,0,0,0
3,-0.7943,0,0,1,2,1,0.7983,0.8493,3,13,3,5,9,0.5308,4.72,0,1,0
3,1.9424,0,0,0,2,3,0.7467,0.8968,1,13,1,7,3,0.5632,5.86,0,0,0
2,-6.088,0,0,1,2,2,0.5542,0.9668,2,13,1,-3,4,0.0397,7.54,0,0,0
2,4.1986,0,0,0,2,3,0.5819,0.919,1,4,1,-2,2,0.0073,6.39,0,1,0
2,3.5081,0,0,1,2,1,0.6111,1.0301,0,13,0,-4,0,0.0809,9.05,0,0,0
1,19.4691,0,0,0,2,3,0.5231,0.9677,0,13,0,13,0,0.0005,4.75,0,0,1
2,-11.9783,0,0,1,2,2,0.6111,11.2261,2,13,2,12,4,0.0068,240.0,0,0,0
2,-11.9783,0,0,0,2,3,0.7111,9.2452,2,13,2,13,4,0.1196,206.22,0,1,1
3,-12.333,0,0,1,2,2,0.8008,11.6393,3,13,3,12,9,0.3797,240.0,0,1,1
2,-14.5383,1,0,1,2,2,0.7267,9.3789,1,13,1,3,2,0.1269,209.43,0,0,2
2,0.0,1,0,1,2,1,0.5542,0.934,0,13,1,2,0,0.0177,6.75,0,0,0
2,1.5152,0,0,1,2,1,0.6083,6.691,0,13,0,11,0,0.0005,144.92,0,0,0
2,21.5677,0,0,1,2,2,0.5611,1.1204,0,13,0,-3,0,0.3987,8.41,0,0,1
3,-12.333,0,0,1,2,2,0.6917,10.5422,2,13,2,9,6,0.3826,237.35,0,1,1
2,-6.7559,0,0,1,2,1,0.7046,1.0723,2,13,2,8,4,0.1101,10.07,0,1,0
2,0.0,1,1,1,2,2,0.575,0.992,1,13,1,0,2,0.0558,8.14,1,0,0
2,-11.9783,0,0,1,2,1,0.5431,0.9738,1,13,1,2,2,0.0438,7.7,0,0,0
2,14.5383,1,1,1,2,2,0.6367,0.8902,0,13,0,0,0,0.2868,2.89,0,0,1
2,-0.6117,0,1,0,2,3,0.6213,13.4248,2,13,2,13,4,0.2245,240.0,0,2,1
2,3.1947,0,0,1,2,2,0.6375,0.9907,0,13,0,0,0,0.3262,5.3,0,0,3
2,0.8348,0,0,1,2,1,0.6022,0.9867,0,13,0,11,0,0.3246,5.2,0,0,2
3,2.4629,0,0,0,2,3,0.75,0.8365,1,13,1,7,3,0.5219,4.41,0,0,0
2,-6.088,0,0,1,1,1,0.6083,6.8271,2,14,2,3,4,0.0005,148.18,0,1,0
3,3.5081,0,0,1,1,1,0.7542,0.8328,2,14,2,12,6,0.5193,4.32,0,1,0
3,0.0,1,0,1,1,1,0.7992,4.1867,2,14,3,9,6,0.5701,84.81,0,0,0
2,18.0464,0,0,0,1,2,0.5522,1.1273,0,14,0,7,0,0.403,8.58,0,0,1
3,-11.9783,0,0,1,1,1,0.7675,0.8206,3,14,3,9,9,0.511,4.03,0,0,0
2,2.2301,0,0,0,1,2,0.6133,1.172,0,14,0,13,0,0.4315,9.65,0,0,1
3,-3.5063,0,0,1,3,2,0.7433,1.028,2,15,2,5,6,0.6377,8.34,0,1,1
3,0.0,1,0,1,1,1,0.795,0.7948,3,14,4,9,9,0.4948,3.41,0,1,1
3,-9.0033,0,0,1,2,2,0.8,0.9908,3,13,3,6,9,0.3117,6.65,0,0,1
2,13.5879,0,0,1,1,1,0.5811,1.1072,0,14,0,14,0,0.3896,8.1,0,0,2
2,3.1947,0,0,0,1,3,0.6378,0.9513,0,14,0,5,0,0.3084,4.35,0,0,3
2,22.2348,0,1,0,1,2,0.5892,1.1982,0,14,0,10,0,0.4471,10.28,0,0,2
2,0.0,1,0,0,1,3,0.5519,0.9408,1,14,2,14,2,0.3031,4.1,0,0,3
2,0.0,1,0,0,1,2,0.5733,1.1141,0,14,1,10,0,0.3933,8.26,0,0,1
2,-0.6022,0,0,1,3,2,0.6211,0.9733,1,6,1,2,2,0.316,4.88,0,0,1
2,-0.7943,0,0,1,3,2,0.7367,9.6023,1,6,0,-4,2,0.1232,214.79,0,0,2
2,7.6155,0,0,1,3,1,0.6117,1.0035,0,6,0,4,0,0.3948,14.4,0,0,2
3,-6.088,0,1,1,3,3,0.7648,10.457,2,9,2,9,6,0.341,235.3,0,1,0
2,2.2301,0,0,1,3,1,0.61,0.9822,0,6,0,1,0,0.3208,5.09,0,0,3
2,-12.3081,0,0,1,3,2,0.5764,7.5773,1,6,1,5,2,0.0142,166.19,0,1,1
2,3.5081,0,0,1,3,3,0.5944,0.9119,0,6,0,3,0,0.0026,6.22,0,0,0
2,-6.088,0,0,1,3,1,0.5611,0.9996,2,6,1,-11,4,0.0611,8.32,0,1,0
3,-0.6427,0,0,0,2,3,0.7792,3.7955,2,1,1,1,6,0.5722,73.96,0,1,1
2,-0.6022,0,0,1,3,1,0.5463,0.9477,1,6,0,-11,2,0.3063,4.27,0,1,1
2,1.9424,0,0,1,3,2,0.7083,1.0491,0,6,0,-4,0,0.0934,9.51,0,0,0
2,3.5081,0,0,1,3,2,0.5986,0.9785,0,6,0,-1,0,0.047,7.82,0,0,0
2,1.9424,0,0,1,3,2,0.7037,9.2995,0,6,0,-10,0,0.1217,207.52,0,0,1
3,-14.5383,1,0,1,3,2,0.7917,0.7978,2,6,1,2,6,0.4969,3.48,0,0,0
2,-12.3081,0,0,1,3,2,0.6111,5.6944,2,6,0,-1,4,0.0037,121.0,0,0,0
3,-11.9783,0,0,0,2,3,0.7758,0.87,2,7,0,-2,6,0.5449,5.21,0,0,0
2,-6.088,0,0,1,2,2,0.5458,1.0083,2,7,1,-6,4,0.0668,8.53,0,0,0
3,1.5152,0,0,0,2,3,0.7344,7.3083,1,7,0,7,3,0.5231,159.73,0,1,0
2,4.9734,0,0,1,2,2,0.5481,0.9446,0,7,0,6,0,0.3052,4.19,0,0,3
2,-12.333,0,0,1,2,2,0.56,15.8323,2,7,2,3,4,0.4659,240.0,0,2,3
2,-0.7943,0,0,1,2,2,0.6259,1.0172,1,7,0,-6,2,0.0725,8.75,0,0,0
2,-1.437,0,0,0,1,3,0.6194,1.0227,0,5,0,-1,0,0.0762,8.88,0,0,0
3,-12.333,0,0,0,2,3,0.7825,4.5666,2,7,1,7,6,0.5711,93.93,0,0,0
2,0.0,1,0,1,2,2,0.563,0.9209,0,7,1,6,0,0.2965,3.62,0,0,1
2,19.4691,0,0,0,1,2,0.5792,1.2086,0,2,0,-2,0,0.4535,10.53,0,0,2
2,21.5677,0,0,1,2,2,0.5898,0.8761,0,7,0,6,0,0.283,2.55,0,0,1
2,13.1013,0,0,0,2,3,0.6375,0.9994,0,7,0,1,0,0.3289,5.51,0,0,3
2,-0.6022,0,0,1,2,2,0.5633,1.1197,1,7,1,3,2,0.3976,8.4,0,0,2
2,-2.7432,0,0,1,2,1,0.6139,0.7762,1,7,1,2,2,0.0005,9.09,0,0,0
2,-6.088,0,0,0,2,3,0.5639,0.9615,1,7,1,7,2,0.036,7.41,0,0,0
2,-0.6022,0,0,1,2,1,0.5956,0.9975,1,7,0,-4,2,0.3278,5.46,0,0,1
2,-6.088,0,0,1,2,2,0.6042,1.6478,3,7,2,3,6,0.0005,23.88,0,0,0
2,16.0535,0,0,0,1,3,0.58,1.0155,0,8,0,2,0,0.3348,5.9,0,0,1
3,-10.5493,1,0,1,3,2,0.6583,1.1822,3,0,0,-13,9,0.4064,11.25,0,0,0
2,4.9734,0,1,1,1,1,0.6367,0.8925,0,8,0,3,0,0.2868,2.94,0,0,2
2,2.4629,0,0,0,1,2,0.6907,1.0645,0,8,0,1,0,0.1033,9.88,0,0,0
2,-12.3081,0,0,0,1,2,0.7383,9.4571,3,8,2,1,6,0.1306,211.3,0,1,1
3,2.4629,0,0,0,1,3,0.7608,0.884,2,8,1,5,6,0.5543,5.55,0,1,0
3,1.9424,0,0,0,2,3,0.785,0.8617,1,10,1,10,3,0.5391,5.01,0,0,0
2,-10.8712,1,1,0,1,2,0.6407,3.2358,1,2,1,1,2,0.001,68.1,0,0,1
3,-1.0452,0,0,1,3,2,0.8009,5.1992,3,0,0,-4,9,0.3065,115.98,0,2,0
3,-2.2562,0,0,1,3,2,0.7722,6.5855,3,12,3,11,9,0.5303,147.23,0,0,0
2,8.5509,0,0,0,1,2,0.6083,0.852,1,8,1,7,2,0.0005,7.71,0,0,0
2,-7.6032,0,0,0,1,2,0.5486,2.5219,1,2,0,-8,2,0.0658,49.5,0,0,0
3,-10.2377,0,0,1,1,1,0.7296,1.1199,2,5,0,0,6,0.3661,9.75,0,2,0
2,0.0,1,0,1,1,1,0.6319,0.9383,0,2,0,-3,0,0.0027,6.63,0,0,1
3,-9.7976,0,0,1,3,3,0.7425,0.8433,2,9,1,9,6,0.5266,4.57,0,1,0
3,-3.5063,0,1,1,2,1,0.7009,0.915,1,16,1,11,3,0.4763,5.62,0,0,0
3,-13.744,0,0,1,2,2,0.7989,1.022,2,13,2,3,6,0.3133,7.4,0,1,0
3,-0.6427,0,0,1,3,2,0.6843,1.1596,2,9,3,2,6,0.3917,10.7,0,0,0
3,-13.7034,0,0,1,3,1,0.7567,0.8303,1,9,1,7,3,0.5177,4.26,0,0,0
3,1.5152,0,0,1,2,2,0.7454,2.1784,1,4,0,-6,3,0.4508,36.61,0,1,0
3,-3.7969,0,0,1,2,2,0.7592,0.7841,2,13,2,12,6,0.7115,9.32,0,1,1
1,-3.5081,0,0,1,3,2,0.5431,4.6972,2,9,1,8,2,0.001,103.93,0,1,1
3,-1.5152,0,0,1,2,2,0.7975,2.3074,1,1,0,-12,3,0.4932,44.35,0,1,0
2,-4.7684,0,1,1,2,2,0.5819,4.4596,2,4,2,4,4,0.0292,98.23,0,2,0
2,15.6458,0,0,0,1,3,0.5306,0.7651,0,5,0,-4,0,0.2777,8.68,0,0,1
3,24.7526,0,1,0,1,2,0.7378,0.9674,0,17,0,17,0,0.5517,6.88,0,0,1
3,-0.6347,0,0,0,1,2,0.7056,0.6015,2,14,2,7,6,0.4736,4.93,0,1,1
2,-0.3298,0,0,1,2,2,0.6222,0.783,3,13,3,9,6,0.0005,7.57,0,1,1
3,11.184,0,0,1,2,1,0.7817,0.6371,1,7,1,-7,3,0.7034,4.07,0,1,2
2,-16.0535,0,0,1,2,1,0.7325,11.0727,2,7,1,-1,4,0.1327,240.0,0,0,1
2,-7.6965,0,1,0,1,3,0.7278,8.3105,2,14,2,5,4,0.011,187.49,0,1,0
3,-15.1405,0,1,1,2,2,0.7917,0.8554,2,4,0,0,6,0.535,4.86,0,0,0
2,2.3598,0,0,0,1,2,0.625,0.9869,0,2,0,1,0,0.3854,14.0,0,0,2
2,-13.7034,0,0,1,3,3,0.7037,1.073,1,0,0,-3,2,0.1106,10.09,0,0,0
2,2.4629,0,0,1,1,1,0.5981,1.0409,1,5,0,-3,2,0.0882,9.32,0,1,0
2,-18.7285,0,1,1,2,1,0.6967,8.1982,1,13,1,11,2,0.0376,184.79,0,1,0
2,-17.6034,0,0,1,2,2,0.6296,3.1491,2,7,1,-6,4,0.001,66.54,0,2,0
2,1.9424,0,0,1,3,3,0.7102,0.9455,1,0,0,-15,2,0.0256,7.02,0,0,0
2,2.56,0,1,1,2,2,0.6167,1.0784,0,10,0,0,0,0.3729,7.41,0,0,2
3,0.0,1,1,0,2,3,0.6759,1.1669,0,10,1,1,0,0.3964,10.88,0,0,0
3,-6.088,0,0,0,1,2,0.7442,0.8419,3,14,2,-2,9,0.5256,4.54,0,0,0
2,-1.9424,0,0,1,2,1,0.7756,3.4489,3,10,2,8,6,0.0225,74.44,0,1,1
2,1.5657,0,1,1,1,1,0.7089,2.4344,2,11,1,9,4,0.0412,50.1,0,0,0
3,-12.333,0,0,1,2,2,0.7492,0.8372,3,10,1,9,9,0.5224,4.43,0,1,0
3,-12.333,0,0,1,2,2,0.7408,0.902,2,1,0,0,6,0.5668,5.98,0,2,0
3,0.0,1,0,0,1,2,0.7991,1.011,2,5,1,4,6,0.3128,7.14,0,2,0
3,-1.437,0,0,1,2,2,0.7967,0.7932,3,10,2,6,9,0.4937,3.37,0,1,0
2,0.0,1,1,0,2,3,0.5403,1.0112,1,1,1,1,2,0.0689,8.6,0,0,0
1,-2.7367,0,0,1,1,1,0.5556,3.1312,1,11,1,3,1,0.0005,66.82,0,1,1
2,-18.0464,0,1,0,1,2,0.7356,4.6941,3,2,0,-8,6,0.0997,103.85,0,1,0
3,-8.7706,0,0,0,1,2,0.6194,1.0512,1,8,2,1,3,0.3217,8.1,0,0,0
2,-9.1334,0,0,1,3,2,0.6822,7.9464,2,6,0,-1,4,0.1111,178.75,0,0,0
2,-0.7943,0,0,0,2,3,0.6065,1.0342,2,10,2,4,4,0.0835,9.15,0,1,0
2,0.0,1,1,0,1,3,0.6944,2.3,1,2,1,2,2,0.0866,46.87,0,0,0
3,-3.2572,0,0,1,3,2,0.6426,4.202,2,0,0,-4,6,0.3086,91.81,0,0,0
2,9.4839,0,0,1,2,2,0.5444,1.0089,1,13,1,13,2,0.0673,8.55,0,1,0
3,15.2306,0,0,0,2,3,0.6241,0.9455,0,7,0,-2,0,0.52,6.36,0,0,0
2,-0.7943,0,0,0,1,2,0.7056,1.0835,3,11,2,-2,6,0.1195,10.34,0,2,0
1,25.4844,0,0,1,2,2,0.6008,2.958,1,7,1,7,1,0.016,61.05,0,1,2
2,-6.1813,0,0,1,1,1,0.7189,8.2461,2,5,1,-3,4,0.0266,185.94,0,1,0
3,-2.3598,0,0,1,2,2,0.6778,0.6757,2,4,1,0,6,0.5802,6.71,0,0,0
1,-0.8348,0,0,1,3,3,0.5019,1.0295,1,6,1,3,1,0.0048,15.02,0,1,1
2,-14.4412,0,1,1,2,1,0.6444,4.003,2,7,0,-4,4,0.0152,87.04,0,1,0
2,-7.7823,0,0,1,2,1,0.7233,2.648,3,1,1,-1,6,0.1285,53.96,0,1,1
3,-0.9477,0,0,0,2,3,0.7875,3.2644,2,7,1,-2,6,0.4995,69.31,0,2,0
3,9.5961,1,0,1,3,2,0.7367,0.7503,2,6,1,5,6,0.4953,5.27,0,0,1
2,-12.333,0,0,1,3,1,0.5667,0.9968,2,3,1,-5,4,0.059,8.26,0,1,0
2,2.5106,0,0,0,2,3,0.5324,1.099,0,7,0,-2,0,0.2021,10.48,0,0,0
1,8.3846,0,0,1,3,2,0.5056,0.9767,0,0,0,-4,0,0.0758,13.68,0,0,2
2,-17.2638,0,0,0,1,2,0.6933,5.3193,2,5,0,-2,4,0.0767,117.7,0,0,0
1,4.1085,0,0,0,2,3,0.5458,0.8523,0,4,0,-2,0,0.0021,10.69,0,0,2
2,2.3598,0,0,1,2,1,0.5546,0.7375,0,1,0,-10,0,0.2638,8.01,0,0,2
3,-0.3116,0,0,0,1,2,0.7867,1.0129,1,2,0,-11,3,0.6171,7.98,0,0,1
1,0.7322,0,0,1,3,3,0.5542,5.4774,0,0,0,-3,0,0.0005,120.64,0,0,1
2,-10.7567,0,0,1,3,1,0.5847,0.9173,1,0,0,-2,2,0.0063,6.35,0,0,0
2,0.0,1,0,1,2,1,0.6278,3.4788,1,7,2,5,2,0.0715,74.46,0,1,0
3,-6.088,0,0,1,3,3,0.7408,0.8448,2,3,0,-12,6,0.5277,4.61,0,0,0
2,-4.1085,0,0,0,1,2,0.6167,1.1043,1,5,1,4,2,0.0005,10.17,0,0,1
1,3.1622,0,0,1,3,1,0.5361,0.9883,0,9,0,-2,0,0.0839,13.95,0,0,3
3,0.4272,0,0,0,1,3,0.7475,2.4112,1,5,0,5,3,0.5626,46.85,0,0,0
3,-4.1986,0,0,0,2,3,0.7683,9.6383,3,10,3,1,9,0.5596,220.5,0,2,0
